   50.000000000000000       -8.6508682914957422       0.12011657623354415        1.5437287122075032E-005   9.2422786099630679E-005
   25.000000000000000       -12.496436492916938       0.17555705557388609       -3.3428652714004305E-005  -1.2539847160052337E-005
   12.500000000000000       -14.480190626668143       0.13679781074389546        1.8052171260749420E-005   1.1781572822560232E-003
   6.2500000000000000       -15.454313146716228       0.15719069322204590       -8.1885910702097810E-003  -3.3585803265913203E-003
   3.1250000000000000       -15.538294131091082        8.2692168490323154E-002   3.3142426832198863E-003   1.8164635792649104E-002
   1.5625000000000000       -15.441227578261337       0.13463623347611861       -2.1785755676508147E-003   1.3546934423369378E-002
  0.78125000000000000       -15.377904916894755       0.35540111949573866       -7.0145231007961665E-003   1.0075575833112080E-003
  0.39062500000000000       -15.325499104509721       0.73170647594105120        3.5483668112771681E-003  -1.5476847901131796E-002
  0.19531250000000000       -15.342199847757396       0.39726254119318183        1.4932918833457040E-003  -1.1100341394490709E-002
   9.7656250000000000E-002  -15.318463966665814        35.483813075284090        6.4246511626994630E-004  -1.4612863910539365E-002
   4.8828125000000000E-002  -15.260637324223488        8.0151590909090919E-003  -1.1400999718667770E-002  -7.4488909418882997E-003
   2.4414062500000000E-002  -15.258784395757807        1.3534192045454547       -9.9025615980885013E-003  -7.4731563485335604E-003
   1.2207031250000000E-002  -15.257227272684272        1.5532727272727274E-003  -8.6607681558794371E-003  -7.5375515236700821E-003
   6.1035156250000000E-003  -15.257227421257504        5.8301818181818186E-003  -8.6617120619162866E-003  -7.5404565691649704E-003
   3.0517578125000000E-003  -15.257227421257504        2.3320727272727274E-002  -8.6617120619162866E-003  -7.5404565691649704E-003
